text	normalized	phones	ipa	style	source	status	reviewer	notes_or_phones_google
waffle	waffle	w aa . ph ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa . ph ax l
wage	wage	w e dz		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e jh
wagle	wagle	w aa g . g l e		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa g . g l e
waking	waking	w aa . k i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa . k i ng
walgreen	walgreen	w aa l . g r i n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa l . g r i n
walker	walker	w aa . k ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa . k ax r
wall	wall	w aa l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa l
wallichiana	wallichiana	w aa . l i . ts i . y aa . n aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa . l i . ts i . y aa . n aa
wallpaper	wallpaper	w aa l . p e . p ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa l . p e . p ax r
walmart	walmart	w aa l . m aa r tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa l . m aa r tt
walsh	walsh	w e l s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e l s
walt	walt	w aa l tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa l tt
wampserver	wampserver	w aa m p . s ax r . bh ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa m p . s ax r . bh ax r
want	want	w aa n tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa n tt
wanted	wanted	w aa n . tx e dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa n . tt e dd
war	war	w aa r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa r
warehouse	warehouse	w e r . h aaw s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e r . h aaw s
warfare	warfare	w aa r . ph e . ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa r . ph e . ax r
warner	warner	w aa r . n ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa r . n ax r
warning	warning	w aa r . n i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa r . n i ng
warrant	warrant	w ax . r ax n tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w ax . r ax n tt
warren	warren	w aa . r e n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa . r e n
warrior	warrior	w aa . r i . y ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa . r i . y ax r
washing	washing	w aa . s i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa . s i ng
washington	washington	w ax . s i ng . tx ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w ax . s i ng . tt ax n
wasp	wasp	w aa s p		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa s p
waste	waste	w e s tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e s tt
wasted	wasted	w e s . tx i dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e s . tt i dd
wasting	wasting	w e s . tx i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e s . tt i ng
wat	wat	w aa tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa tt
watch	watch	w aa ts		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa ts
watchtower	watchtower	w aa ts . tx aa . w ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa ts . tt aa . w ax r
water	water	w aa . tx ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa . tt ax r
watermill	watermill	w aa . tx ax r . m i l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa . tt ax r . m i l
watson	watson	w aa tx . s ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa tt . s ax n
watts	watts	w aa tx s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa tt s
wave	wave	w e bh		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e bh
waves	waves	w e bh s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e bh s
waxing	waxing	w aa k . s i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aa k . s i ng
wayne	wayne	w e n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e n
weakness	weakness	w i k . n e s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i k . n e s
wealth	wealth	w e l th		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e l th
weather	weather	w e . d ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e . d ax r
weathered	weathered	w e . d ax r dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e . d ax r dd
web	web	w e b		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e b
weber	weber	w e . b ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e . b ax r
webmail	webmail	w e b . m e l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e b . m e l
webmaster	webmaster	w e b . m aa s . tx ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e b . m aa s . tt ax r
week	week	w i k		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i k
welding	welding	w e l . dx i ng		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e l . dd i ng
welfare	welfare	w e l . ph e . y ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e l . ph e . y ax r
well	well	w e l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e l
wellcare	wellcare	w e l . k e . y ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e l . k e . y ax r
wells	wells	w e l s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e l s
wembley	wembley	w e m b . l e		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e m b . l e
wenger	wenger	w e n . g ax r		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e n . g ax r
wesco	wesco	w e s . k o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e s . k o
west	west	w e s tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e s tt
western	western	w e s . tx ax r n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e s . tt ax r n
westfield	westfield	w e s tx . ph i l dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w e s tt . ph i l dd
whale	whale	w h e l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w h e l
while	while	h w aaj l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=h w aaj l
whirlpool	whirlpool	h w i r l . p u l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=h w i r l . p u l
whispers	whispers	w h i s . p ax r s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w h i s . p ax r s
white	white	h w aaj tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=h w aaj tt
whitelist	whitelist	h w aaj tx . l i s tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=h w aaj tt . l i s tt
whole	whole	h o l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=h o l
wholesale	wholesale	h o l . s e l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=h o l . s e l
why	why	h w aaj		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=h w aaj
widget	widget	w i . dz i tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i . jh i tt
widow	widow	w i . dx o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i . dd o
wiggle	wiggle	w i . g ax l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i . g ax l
wikibooks	wikibooks	w i . k i . b u k s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i . k i . b u k s
wikimedia	wikimedia	w i . k i . m i . dx i . y aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i . k i . m i . dd i . y aa
wikipedia	wikipedia	w i . k i . p i . dx i . y aa		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i . k i . p i . dd i . y aa
wild	wild	w aaj l dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aaj l dd
wildcat	wildcat	w aaj l dx . k y aa tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aaj l dd . k y aa tt
wildest	wildest	w aaj l . dx e s tx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aaj l . dd e s tt
wildfly	wildfly	w i l dx . ph l aaj		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i l dd . ph l aaj
wildlife	wildlife	w aaj l dx . l aaj ph		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w aaj l dd . l aaj ph
will	will	w i l		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i l
william	william	w i . l i . y ax m		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i . l i . y ax m
williams	williams	w i . l i . y ax m s		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i . l i . y ax m s
willow	willow	w i . l o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i . l o
wilmington	wilmington	w i l . m i ng . tx ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i l . m i ng . tt ax n
wilson	wilson	w i l . s o n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i l . s o n
wimbledon	wimbledon	w i m . b ax l . dx ax n		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i m . b ax l . dd ax n
wind	wind	w i n dx		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i n dd
window	window	w i n . dx o		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i n . dd o
windows	windows	w i n . dx o dz		spoken_nepali	google_ne_lr_2018	candidate_latin		google_phones=w i n . dd o jh
